rp,i,width,u,ld,t0,e,w,curveID
0.20417379446695297,89.66964464391218,10.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve32
0.20417379446695297,89.50446696586826,10.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve33
0.20417379446695297,89.33928928782436,10.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve34
0.20417379446695297,89.17411160978044,10.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve35
0.20417379446695297,89.00893393173654,10.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve36
0.20417379446695297,88.84375625369262,10.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve37
0.20417379446695297,88.67857857564871,10.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve38
0.20417379446695297,88.5134008976048,10.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve39
0.20417379446695297,90.0,21.544346900318832,0.1 0.3,quadratic,0.0,0.0,0.0,curve40
0.20417379446695297,89.8721146706819,21.544346900318832,0.1 0.3,quadratic,0.0,0.0,0.0,curve41
0.20417379446695297,89.7442293413638,21.544346900318832,0.1 0.3,quadratic,0.0,0.0,0.0,curve42
0.20417379446695297,89.6163440120457,21.544346900318832,0.1 0.3,quadratic,0.0,0.0,0.0,curve43
0.20417379446695297,89.4884586827276,21.544346900318832,0.1 0.3,quadratic,0.0,0.0,0.0,curve44
0.20417379446695297,89.3605733534095,21.544346900318832,0.1 0.3,quadratic,0.0,0.0,0.0,curve45
0.20417379446695297,89.2326880240914,21.544346900318832,0.1 0.3,quadratic,0.0,0.0,0.0,curve46
0.20417379446695297,89.1048026947733,21.544346900318832,0.1 0.3,quadratic,0.0,0.0,0.0,curve47
0.20417379446695297,88.97691736545521,21.544346900318832,0.1 0.3,quadratic,0.0,0.0,0.0,curve48
0.20417379446695297,88.8490320361371,21.544346900318832,0.1 0.3,quadratic,0.0,0.0,0.0,curve49
0.20417379446695297,90.0,46.41588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve50
0.20417379446695297,89.90098570141987,46.41588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve51
0.20417379446695297,89.80197140283973,46.41588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve52
0.20417379446695297,89.7029571042596,46.41588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve53
0.20417379446695297,89.60394280567947,46.41588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve54
0.20417379446695297,89.50492850709932,46.41588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve55
0.20417379446695297,89.40591420851919,46.41588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve56
0.20417379446695297,89.30689990993906,46.41588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve57
0.20417379446695297,89.20788561135892,46.41588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve58
0.20417379446695297,89.10887131277879,46.41588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve59
0.20417379446695297,90.0,100.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve60
0.20417379446695297,89.92333806252381,100.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve61
0.20417379446695297,89.84667612504764,100.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve62
0.20417379446695297,89.77001418757145,100.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve63
0.20417379446695297,89.69335225009526,100.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve64
0.20417379446695297,89.61669031261908,100.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve65
0.20417379446695297,89.5400283751429,100.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve66
0.20417379446695297,89.4633664376667,100.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve67
0.20417379446695297,89.38670450019053,100.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve68
0.20417379446695297,89.31004256271434,100.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve69
0.20417379446695297,90.0,215.44346900318823,0.1 0.3,quadratic,0.0,0.0,0.0,curve70
0.20417379446695297,89.94064402054782,215.44346900318823,0.1 0.3,quadratic,0.0,0.0,0.0,curve71
0.20417379446695297,89.88128804109564,215.44346900318823,0.1 0.3,quadratic,0.0,0.0,0.0,curve72
0.20417379446695297,89.82193206164347,215.44346900318823,0.1 0.3,quadratic,0.0,0.0,0.0,curve73
0.20417379446695297,89.76257608219129,215.44346900318823,0.1 0.3,quadratic,0.0,0.0,0.0,curve74
0.20417379446695297,89.70322010273912,215.44346900318823,0.1 0.3,quadratic,0.0,0.0,0.0,curve75
0.20417379446695297,89.64386412328695,215.44346900318823,0.1 0.3,quadratic,0.0,0.0,0.0,curve76
0.20417379446695297,89.58450814383477,215.44346900318823,0.1 0.3,quadratic,0.0,0.0,0.0,curve77
0.20417379446695297,89.52515216438259,215.44346900318823,0.1 0.3,quadratic,0.0,0.0,0.0,curve78
0.20417379446695297,89.46579618493041,215.44346900318823,0.1 0.3,quadratic,0.0,0.0,0.0,curve79
0.20417379446695297,90.0,464.15888336127773,0.1 0.3,quadratic,0.0,0.0,0.0,curve80
0.20417379446695297,89.95404308744529,464.15888336127773,0.1 0.3,quadratic,0.0,0.0,0.0,curve81
0.20417379446695297,89.90808617489058,464.15888336127773,0.1 0.3,quadratic,0.0,0.0,0.0,curve82
0.20417379446695297,89.86212926233587,464.15888336127773,0.1 0.3,quadratic,0.0,0.0,0.0,curve83
0.20417379446695297,89.81617234978116,464.15888336127773,0.1 0.3,quadratic,0.0,0.0,0.0,curve84
0.20417379446695297,89.77021543722645,464.15888336127773,0.1 0.3,quadratic,0.0,0.0,0.0,curve85
0.20417379446695297,89.72425852467174,464.15888336127773,0.1 0.3,quadratic,0.0,0.0,0.0,curve86
0.20417379446695297,89.67830161211702,464.15888336127773,0.1 0.3,quadratic,0.0,0.0,0.0,curve87
0.20417379446695297,89.63234469956232,464.15888336127773,0.1 0.3,quadratic,0.0,0.0,0.0,curve88
0.20417379446695297,89.58638778700761,464.15888336127773,0.1 0.3,quadratic,0.0,0.0,0.0,curve89
0.20417379446695297,90.0,1000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve90
0.20417379446695297,89.96441735542189,1000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve91
0.20417379446695297,89.92883471084377,1000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve92
0.20417379446695297,89.89325206626565,1000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve93
0.20417379446695297,89.85766942168753,1000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve94
0.20417379446695297,89.82208677710942,1000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve95
0.20417379446695297,89.7865041325313,1000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve96
0.20417379446695297,89.75092148795318,1000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve97
0.20417379446695297,89.71533884337506,1000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve98
0.20417379446695297,89.67975619879695,1000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve99
0.20417379446695297,90.0,2154.4346900318824,0.1 0.3,quadratic,0.0,0.0,0.0,curve100
0.20417379446695297,89.97244970802267,2154.4346900318824,0.1 0.3,quadratic,0.0,0.0,0.0,curve101
0.20417379446695297,89.94489941604533,2154.4346900318824,0.1 0.3,quadratic,0.0,0.0,0.0,curve102
0.20417379446695297,89.91734912406801,2154.4346900318824,0.1 0.3,quadratic,0.0,0.0,0.0,curve103
0.20417379446695297,89.88979883209068,2154.4346900318824,0.1 0.3,quadratic,0.0,0.0,0.0,curve104
0.20417379446695297,89.86224854011334,2154.4346900318824,0.1 0.3,quadratic,0.0,0.0,0.0,curve105
0.20417379446695297,89.83469824813601,2154.4346900318824,0.1 0.3,quadratic,0.0,0.0,0.0,curve106
0.20417379446695297,89.80714795615869,2154.4346900318824,0.1 0.3,quadratic,0.0,0.0,0.0,curve107
0.20417379446695297,89.77959766418135,2154.4346900318824,0.1 0.3,quadratic,0.0,0.0,0.0,curve108
0.20417379446695297,89.75204737220402,2154.4346900318824,0.1 0.3,quadratic,0.0,0.0,0.0,curve109
0.20417379446695297,90.0,4641.588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve110
0.20417379446695297,89.97866883614189,4641.588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve111
0.20417379446695297,89.95733767228378,4641.588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve112
0.20417379446695297,89.93600650842566,4641.588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve113
0.20417379446695297,89.91467534456756,4641.588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve114
0.20417379446695297,89.89334418070945,4641.588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve115
0.20417379446695297,89.87201301685134,4641.588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve116
0.20417379446695297,89.85068185299322,4641.588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve117
0.20417379446695297,89.82935068913511,4641.588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve118
0.20417379446695297,89.808019525277,4641.588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve119
0.20417379446695297,90.0,10000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve120
0.20417379446695297,89.9834840668931,10000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve121
0.20417379446695297,89.9669681337862,10000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve122
0.20417379446695297,89.9504522006793,10000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve123
0.20417379446695297,89.93393626757239,10000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve124
0.20417379446695297,89.91742033446548,10000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve125
0.20417379446695297,89.90090440135857,10000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve126
0.20417379446695297,89.88438846825167,10000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve127
0.20417379446695297,89.86787253514477,10000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve128
0.20417379446695297,89.85135660203787,10000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve129
0.20417379446695297,90.0,21544.346900318822,0.1 0.3,quadratic,0.0,0.0,0.0,curve130
0.20417379446695297,89.98721231855495,21544.346900318822,0.1 0.3,quadratic,0.0,0.0,0.0,curve131
0.20417379446695297,89.97442463710992,21544.346900318822,0.1 0.3,quadratic,0.0,0.0,0.0,curve132
0.20417379446695297,89.96163695566487,21544.346900318822,0.1 0.3,quadratic,0.0,0.0,0.0,curve133
0.20417379446695297,89.94884927421982,21544.346900318822,0.1 0.3,quadratic,0.0,0.0,0.0,curve134
0.20417379446695297,89.93606159277479,21544.346900318822,0.1 0.3,quadratic,0.0,0.0,0.0,curve135
0.20417379446695297,89.92327391132974,21544.346900318822,0.1 0.3,quadratic,0.0,0.0,0.0,curve136
0.20417379446695297,89.9104862298847,21544.346900318822,0.1 0.3,quadratic,0.0,0.0,0.0,curve137
0.20417379446695297,89.89769854843966,21544.346900318822,0.1 0.3,quadratic,0.0,0.0,0.0,curve138
0.20417379446695297,89.88491086699462,21544.346900318822,0.1 0.3,quadratic,0.0,0.0,0.0,curve139
0.20417379446695297,90.0,46415.888336127726,0.1 0.3,quadratic,0.0,0.0,0.0,curve140
0.20417379446695297,89.99009896533809,46415.888336127726,0.1 0.3,quadratic,0.0,0.0,0.0,curve141
0.20417379446695297,89.9801979306762,46415.888336127726,0.1 0.3,quadratic,0.0,0.0,0.0,curve142
0.20417379446695297,89.97029689601429,46415.888336127726,0.1 0.3,quadratic,0.0,0.0,0.0,curve143
0.20417379446695297,89.9603958613524,46415.888336127726,0.1 0.3,quadratic,0.0,0.0,0.0,curve144
0.20417379446695297,89.95049482669049,46415.888336127726,0.1 0.3,quadratic,0.0,0.0,0.0,curve145
0.20417379446695297,89.9405937920286,46415.888336127726,0.1 0.3,quadratic,0.0,0.0,0.0,curve146
0.20417379446695297,89.93069275736669,46415.888336127726,0.1 0.3,quadratic,0.0,0.0,0.0,curve147
0.20417379446695297,89.92079172270479,46415.888336127726,0.1 0.3,quadratic,0.0,0.0,0.0,curve148
0.20417379446695297,89.91089068804288,46415.888336127726,0.1 0.3,quadratic,0.0,0.0,0.0,curve149
0.20417379446695297,90.0,100000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve150
0.20417379446695297,89.99233398967809,100000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve151
0.20417379446695297,89.98466797935617,100000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve152
0.20417379446695297,89.97700196903428,100000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve153
0.20417379446695297,89.96933595871236,100000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve154
0.20417379446695297,89.96166994839045,100000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve155
0.20417379446695297,89.95400393806854,100000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve156
0.20417379446695297,89.94633792774664,100000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve157
0.20417379446695297,89.93867191742473,100000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve158
0.20417379446695297,89.93100590710281,100000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve159
0.1228381687218427,90.0,1.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve160
0.1228381687218427,89.6680591049055,1.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve161
0.1228381687218427,89.33611820981099,1.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve162
0.1228381687218427,89.00417731471649,1.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve163
0.1228381687218427,88.67223641962198,1.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve164
0.1228381687218427,88.34029552452749,1.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve165
0.1228381687218427,88.00835462943299,1.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve166
0.1228381687218427,87.67641373433848,1.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve167
0.1228381687218427,87.34447283924398,1.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve168
0.1228381687218427,87.01253194414947,1.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve169
0.1228381687218427,90.0,2.154434690031884,0.1 0.3,quadratic,0.0,0.0,0.0,curve170
0.1228381687218427,89.74303689023755,2.154434690031884,0.1 0.3,quadratic,0.0,0.0,0.0,curve171
0.1228381687218427,89.4860737804751,2.154434690031884,0.1 0.3,quadratic,0.0,0.0,0.0,curve172
0.1228381687218427,89.22911067071264,2.154434690031884,0.1 0.3,quadratic,0.0,0.0,0.0,curve173
0.1228381687218427,88.97214756095019,2.154434690031884,0.1 0.3,quadratic,0.0,0.0,0.0,curve174
0.1228381687218427,88.71518445118774,2.154434690031884,0.1 0.3,quadratic,0.0,0.0,0.0,curve175
0.1228381687218427,88.45822134142529,2.154434690031884,0.1 0.3,quadratic,0.0,0.0,0.0,curve176
0.1228381687218427,88.20125823166283,2.154434690031884,0.1 0.3,quadratic,0.0,0.0,0.0,curve177
0.1228381687218427,87.94429512190038,2.154434690031884,0.1 0.3,quadratic,0.0,0.0,0.0,curve178
0.1228381687218427,87.68733201213793,2.154434690031884,0.1 0.3,quadratic,0.0,0.0,0.0,curve179
0.1228381687218427,90.0,4.641588833612778,0.1 0.3,quadratic,0.0,0.0,0.0,curve180
0.1228381687218427,89.80106444168345,4.641588833612778,0.1 0.3,quadratic,0.0,0.0,0.0,curve181
0.1228381687218427,89.60212888336692,4.641588833612778,0.1 0.3,quadratic,0.0,0.0,0.0,curve182
0.1228381687218427,89.40319332505037,4.641588833612778,0.1 0.3,quadratic,0.0,0.0,0.0,curve183
0.1228381687218427,89.20425776673383,4.641588833612778,0.1 0.3,quadratic,0.0,0.0,0.0,curve184
0.1228381687218427,89.00532220841728,4.641588833612778,0.1 0.3,quadratic,0.0,0.0,0.0,curve185
0.1228381687218427,88.80638665010075,4.641588833612778,0.1 0.3,quadratic,0.0,0.0,0.0,curve186
0.1228381687218427,88.6074510917842,4.641588833612778,0.1 0.3,quadratic,0.0,0.0,0.0,curve187
0.1228381687218427,88.40851553346766,4.641588833612778,0.1 0.3,quadratic,0.0,0.0,0.0,curve188
0.1228381687218427,88.20957997515112,4.641588833612778,0.1 0.3,quadratic,0.0,0.0,0.0,curve189
0.1228381687218427,90.0,10.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve190
0.1228381687218427,89.84598146416876,10.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve191
0.1228381687218427,89.69196292833752,10.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve192
0.1228381687218427,89.53794439250628,10.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve193
0.1228381687218427,89.38392585667503,10.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve194
0.1228381687218427,89.22990732084378,10.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve195
0.1228381687218427,89.07588878501254,10.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve196
0.1228381687218427,88.9218702491813,10.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve197
0.1228381687218427,88.76785171335005,10.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve198
0.1228381687218427,88.61383317751881,10.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve199
0.1228381687218427,90.0,21.544346900318832,0.1 0.3,quadratic,0.0,0.0,0.0,curve200
0.1228381687218427,89.88075370109499,21.544346900318832,0.1 0.3,quadratic,0.0,0.0,0.0,curve201
0.1228381687218427,89.76150740218996,21.544346900318832,0.1 0.3,quadratic,0.0,0.0,0.0,curve202
0.1228381687218427,89.64226110328495,21.544346900318832,0.1 0.3,quadratic,0.0,0.0,0.0,curve203
0.1228381687218427,89.52301480437993,21.544346900318832,0.1 0.3,quadratic,0.0,0.0,0.0,curve204
0.1228381687218427,89.40376850547491,21.544346900318832,0.1 0.3,quadratic,0.0,0.0,0.0,curve205
0.1228381687218427,89.28452220656989,21.544346900318832,0.1 0.3,quadratic,0.0,0.0,0.0,curve206
0.1228381687218427,89.16527590766488,21.544346900318832,0.1 0.3,quadratic,0.0,0.0,0.0,curve207
0.1228381687218427,89.04602960875985,21.544346900318832,0.1 0.3,quadratic,0.0,0.0,0.0,curve208
0.1228381687218427,88.92678330985484,21.544346900318832,0.1 0.3,quadratic,0.0,0.0,0.0,curve209
0.1228381687218427,90.0,46.41588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve210
0.1228381687218427,89.90767408400896,46.41588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve211
0.1228381687218427,89.81534816801792,46.41588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve212
0.1228381687218427,89.72302225202688,46.41588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve213
0.1228381687218427,89.63069633603584,46.41588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve214
0.1228381687218427,89.5383704200448,46.41588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve215
0.1228381687218427,89.44604450405376,46.41588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve216
0.1228381687218427,89.35371858806272,46.41588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve217
0.1228381687218427,89.26139267207168,46.41588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve218
0.1228381687218427,89.16906675608064,46.41588833612777,0.1 0.3,quadratic,0.0,0.0,0.0,curve219
0.1228381687218427,90.0,100.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve220
0.1228381687218427,89.92851639994093,100.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve221
0.1228381687218427,89.85703279988186,100.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve222
0.1228381687218427,89.7855491998228,100.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve223
0.1228381687218427,89.71406559976373,100.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve224
0.1228381687218427,89.64258199970465,100.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve225
0.1228381687218427,89.57109839964558,100.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve226
0.1228381687218427,89.49961479958651,100.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve227
0.1228381687218427,89.42813119952744,100.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve228
0.1228381687218427,89.35664759946837,100.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve229
0.1228381687218427,90.0,215.44346900318823,0.1 0.3,quadratic,0.0,0.0,0.0,curve230
0.1228381687218427,89.94465331039784,215.44346900318823,0.1 0.3,quadratic,0.0,0.0,0.0,curve231
0.1228381687218427,89.88930662079568,215.44346900318823,0.1 0.3,quadratic,0.0,0.0,0.0,curve232
0.1228381687218427,89.83395993119352,215.44346900318823,0.1 0.3,quadratic,0.0,0.0,0.0,curve233
0.1228381687218427,89.77861324159136,215.44346900318823,0.1 0.3,quadratic,0.0,0.0,0.0,curve234
0.1228381687218427,89.7232665519892,215.44346900318823,0.1 0.3,quadratic,0.0,0.0,0.0,curve235
0.1228381687218427,89.66791986238704,215.44346900318823,0.1 0.3,quadratic,0.0,0.0,0.0,curve236
0.1228381687218427,89.61257317278488,215.44346900318823,0.1 0.3,quadratic,0.0,0.0,0.0,curve237
0.1228381687218427,89.55722648318272,215.44346900318823,0.1 0.3,quadratic,0.0,0.0,0.0,curve238
0.1228381687218427,89.50187979358056,215.44346900318823,0.1 0.3,quadratic,0.0,0.0,0.0,curve239
0.1228381687218427,90.0,464.15888336127773,0.1 0.3,quadratic,0.0,0.0,0.0,curve240
0.1228381687218427,89.9571472844961,464.15888336127773,0.1 0.3,quadratic,0.0,0.0,0.0,curve241
0.1228381687218427,89.9142945689922,464.15888336127773,0.1 0.3,quadratic,0.0,0.0,0.0,curve242
0.1228381687218427,89.87144185348832,464.15888336127773,0.1 0.3,quadratic,0.0,0.0,0.0,curve243
0.1228381687218427,89.82858913798442,464.15888336127773,0.1 0.3,quadratic,0.0,0.0,0.0,curve244
0.1228381687218427,89.78573642248053,464.15888336127773,0.1 0.3,quadratic,0.0,0.0,0.0,curve245
0.1228381687218427,89.74288370697663,464.15888336127773,0.1 0.3,quadratic,0.0,0.0,0.0,curve246
0.1228381687218427,89.70003099147274,464.15888336127773,0.1 0.3,quadratic,0.0,0.0,0.0,curve247
0.1228381687218427,89.65717827596885,464.15888336127773,0.1 0.3,quadratic,0.0,0.0,0.0,curve248
0.1228381687218427,89.61432556046495,464.15888336127773,0.1 0.3,quadratic,0.0,0.0,0.0,curve249
0.1228381687218427,90.0,1000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve250
0.1228381687218427,89.96682079903546,1000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve251
0.1228381687218427,89.9336415980709,1000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve252
0.1228381687218427,89.90046239710637,1000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve253
0.1228381687218427,89.86728319614181,1000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve254
0.1228381687218427,89.83410399517727,1000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve255
0.1228381687218427,89.80092479421272,1000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve256
0.1228381687218427,89.76774559324818,1000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve257
0.1228381687218427,89.73456639228363,1000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve258
0.1228381687218427,89.70138719131909,1000.0,0.1 0.3,quadratic,0.0,0.0,0.0,curve259
0.1228381687218427,90.0,2154.4346900318824,0.1 0.3,quadratic,0.0,0.0,0.0,curve260
0.1228381687218427,89.97431059625255,2154.4346900318824,0.1 0.3,quadratic,0.0,0.0,0.0,curve261
0.1228381687218427,89.94862119250509,2154.4346900318824,0.1 0.3,quadratic,0.0,0.0,0.0,curve262
0.1228381687218427,89.92293178875764,2154.4346900318824,0.1 0.3,quadratic,0.0,0.0,0.0,curve263
0.1228381687218427,89.89724238501017,2154.4346900318824,0.1 0.3,quadratic,0.0,0.0,0.0,curve264
0.1228381687218427,89.87155298126272,2154.4346900318824,0.1 0.3,quadratic,0.0,0.0,0.0,curve265
